OBJECTID,Plant_name,Plant_lati,Plant_long,Plant_prim,Plant_tota,Plant_annu,Exhaust_Ga,Cph,Th,Cpl,Tl,Exhaust_Re,Total_Pote
1044,Coralville GT,41.671880000000002,-91.563999999999993,GAS,20215.240000000001601,2.634468000000000,23146761.161499999463558,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,420654.770622999989428,420654.770622999989428
1045,Dubuque,42.503100000000003,-90.658600000000007,GAS,195851.399999999994179,12.354960000000000,227195116.726999998092651,30.070000000000000,393.000000000000000,29.500000000000000,298.149999999999977,686602.954331999993883,153842397.754000008106232
1046,Earl F Wisdom,43.160600000000002,-95.256900000000002,GAS,245858.700000000011642,4.650235000000000,286167812.222000002861023,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,5200634.964440000243485,197462138.363999992609024
1047,Electrifarm,42.440700000000000,-92.420500000000004,GAS,219423.200000000011642,24.246359999999999,251144737.897000014781952,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,4564147.501079999841750,4564147.501079999841750
1048,Emery Station,43.094000000000001,-93.292199999999994,GAS,14037449.000000000000000,62.119549999999997,16304354464.899999618530273,29.840000000000000,364.100000000000023,29.500000000000000,298.149999999999977,33738910.476899996399879,10309151578.500000000000000
1049,Estherville,43.402799999999999,-94.843299999999999,GAS,576.070900000000051,0.777458000000000,702870.660398000036366,30.070000000000000,393.000000000000000,29.500000000000000,298.149999999999977,2124.134879730000193,423808.033679999993183
1050,Exira Station,41.514370000000000,-94.919700000000006,GAS,445890.799999999988358,17.976790000000001,519529336.629000008106232,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,9441601.458070000633597,9441601.458070000633597
1051,Gas Turbine (IA),42.512000000000000,-92.475999999999999,GAS,17426.669999999998254,2.283387000000000,19954095.441700000315905,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,362633.259246999979950,362633.259246999979950
1052,Greater Des Moines Energy Center,41.556300000000000,-93.528300000000002,GAS,4083599.000000000000000,16.322990000000001,4742967093.609999656677246,29.840000000000000,364.100000000000023,29.500000000000000,298.149999999999977,9814711.923180000856519,2999009179.920000076293945
1053,Grinnell,41.752899999999997,-92.748900000000006,GAS,62215.660000000003492,18.723410000000001,71490956.170000001788139,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,1299231.955589999910444,1299231.955589999910444
1054,Maquoketa 1,42.035559999999997,-90.665000000000006,GAS,1782.019999999999982,2.176339000000000,2264043.062040000222623,30.070000000000000,393.000000000000000,29.500000000000000,298.149999999999977,6842.130577140000241,1311280.770580000011250
1055,Marshalltown Generating Station,42.043329999999997,-92.872799999999998,GAS,0.000000000000000,0.000000000000000,0.000000000000000,29.840000000000000,364.100000000000023,29.500000000000000,298.149999999999977,0.000000000000000,0.000000000000000
1056,Merle Parr,43.056300000000000,-92.693200000000004,GAS,9711.965000000000146,1.262803000000000,11120283.303999999538064,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,202093.078589999990072,202093.078589999990072
1057,Milton L Kapp,41.808100000000003,-90.233599999999996,GAS,214229.500000000000000,10.224890000000000,248467478.573000013828278,30.070000000000000,393.000000000000000,29.500000000000000,298.149999999999977,750889.839983999961987,168278358.840000003576279
1058,Montezuma,41.586030000000001,-92.522800000000004,GAS,2517.409000000000106,3.268591000000000,3602121.305050000082701,30.070000000000000,393.000000000000000,29.500000000000000,298.149999999999977,10885.916764199999307,1853629.304759999969974
1059,NCAH Central Utility Plant,42.046109999999999,-93.579400000000007,GAS,112155.000000000000000,15.092850000000000,128589975.915999993681908,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,2336913.853569999802858,2336913.853569999802858
1060,New Hampton,43.068899999999999,-92.320099999999996,GAS,5334.458999999999833,6.908220000000000,7217796.780729999765754,30.070000000000000,393.000000000000000,29.500000000000000,298.149999999999977,21812.795384100001684,3926636.783379999920726
1061,Oakdale Renewable Energy Plant,41.705300000000001,-91.603300000000004,GAS,32333.830000000001746,36.472499999999997,37724023.144599996507168,29.840000000000000,364.100000000000023,29.500000000000000,298.149999999999977,78063.037849600004847,23746426.597800001502037
1062,Otter Creek Ethanol Poet - Ashton,43.274999999999999,-95.809700000000007,GAS,259409.899999999994179,33.353589999999997,297018619.949000000953674,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,5397830.762310000136495,5397830.762310000136495
1063,Pleasant Hill Energy Center,41.557200000000002,-93.524199999999993,GAS,377074.500000000000000,19.247760000000000,435464119.055000007152557,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,7913852.734640000388026,7913852.734640000388026
1064,Preston (IA),42.050699999999999,-90.394199999999998,GAS,39.037770000000002,0.051710000000000,53544.612451799999690,30.070000000000000,393.000000000000000,29.500000000000000,298.149999999999977,161.816370121000006,28737.464010100000451
1065,Red Cedar,41.969149999999999,-91.668899999999994,GAS,345.009500000000003,0.045359000000000,395049.374074999999721,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,7179.380418589999863,7179.380418589999863
1066,River Hills,41.590220000000002,-93.619500000000002,GAS,26260.810000000001310,3.418276000000000,30069034.991700001060963,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,546455.848792999982834,546455.848792999982834
1067,Riverside (1081),41.539999999999999,-90.448099999999997,GAS,139367.899999999994179,10.083370000000000,161682649.631999999284744,30.070000000000000,393.000000000000000,29.500000000000000,298.149999999999977,488618.710214000020642,109474316.510000005364418
1068,Sibley No Two,43.396850000000001,-95.749700000000004,GAS,206.794700000000006,0.216817000000000,240963.466298999992432,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,4379.119434350000120,155752.839834000013070
1069,Summit Lake,41.113599999999998,-94.347200000000001,GAS,194746.399999999994179,33.251080000000002,223155067.558999985456467,29.840000000000000,364.100000000000023,29.500000000000000,298.149999999999977,461779.021247000026051,143016143.821000009775162
1070,Sutherland,42.047330000000002,-92.859399999999994,GAS,81930.449999999997090,6.204244000000000,95041608.864099994301796,30.070000000000000,393.000000000000000,29.500000000000000,298.149999999999977,287223.820523999980651,64356835.720499999821186
1071,Sycamore Combustion Turbine,41.672199999999997,-93.676900000000003,GAS,162860.100000000005821,22.449220000000000,186550254.048999994993210,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,3390247.723180000204593,3390247.723180000204593
1072,Amalgamated Sugar LLC Nampa,43.605800000000002,-116.575000000000003,GAS,318449.500000000000000,22.639730000000000,364219686.991999983787537,30.070000000000000,393.000000000000000,29.500000000000000,298.149999999999977,1100702.852759999921545,250128211.852999985218048
1073,Bennett Mountain Power Project,43.147150000000003,-115.667000000000002,GAS,1162988.000000000000000,39.756509999999999,1351527976.460000038146973,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,24561824.739199999719858,24561824.739199999719858
1074,BYUI Central Energy Facility,43.816940000000002,-111.786000000000001,GAS,215455.700000000011642,28.658909999999999,246714644.007999986410141,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,4483637.743549999780953,4483637.743549999780953
1075,Evander Andrews Power Complex,43.179180000000002,-115.733999999999995,GAS,2235194.000000000000000,40.018689999999999,2596800945.199999809265137,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,47192637.377400003373623,47192637.377400003373623
1076,Glenns Ferry Cogen Facility,42.953989999999997,-115.293999999999997,GAS,0.000000000000000,0.000000000000000,0.000000000000000,29.840000000000000,364.100000000000023,29.500000000000000,298.149999999999977,0.000000000000000,0.000000000000000
1077,Langley Gulch Power Plant,43.904440000000001,-116.819999999999993,GAS,10514915.000000000000000,32.180599999999998,12212708943.399999618530273,29.840000000000000,364.100000000000023,29.500000000000000,298.149999999999977,25271990.657999999821186,7722189770.659999847412109
1078,Rathdrum Combustion Turbine Project,47.804270000000002,-116.867000000000004,GAS,448890.299999999988358,9.046457000000000,521547002.205999970436096,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,9478269.251220000907779,9478269.251220000907779
1079,"Rathdrum Power, LLC",47.785800000000002,-116.920000000000002,GAS,9813611.000000000000000,56.788930000000001,11398695862.500000000000000,29.840000000000000,364.100000000000023,29.500000000000000,298.149999999999977,23587537.923599999397993,7207150789.920000076293945
1080,Rupert Cogen Project,42.605600000000003,-113.683999999999997,GAS,740838.300000000046566,101.919600000000003,848388392.937000036239624,29.840000000000000,364.100000000000023,29.500000000000000,298.149999999999977,1755586.220879999920726,544049221.820999979972839
1081,1515 S Caron Road,41.908400000000000,-89.046599999999998,GAS,4317.367000000000189,0.566084000000000,4943534.071460000239313,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,89840.698506000000634,89840.698506000000634
1082,Adkins Energy LLC,42.362220000000001,-89.803600000000003,GAS,138434.299999999988358,18.259840000000001,158514255.263999998569489,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,2880739.003760000225157,2880739.003760000225157
1083,Alsey Station,39.569769999999998,-90.436000000000007,GAS,83163.490000000005239,8.286235000000000,95170288.434900000691414,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,1729565.340589999919757,1729565.340589999919757
1084,Archer Daniels Midland Co. - Peoria,40.677190000000003,-89.604900000000001,GAS,579007.300000000046566,0.000000000000000,661351413.141000032424927,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,12018987.237800000235438,12018987.237800000235438
1085,Archer Daniels Midland Taylorville,39.599719999999998,-89.299999999999997,GAS,0.000000000000000,0.000000000000000,0.000000000000000,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,0.000000000000000,0.000000000000000
1086,Argonne National Laboratory CHP,41.716529999999999,-87.970600000000005,GAS,122268.800000000002910,16.065349999999999,140002579.979000002145767,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,2544319.386930000036955,2544319.386930000036955
1087,Aurora,41.815100000000001,-88.226500000000001,GAS,4361033.000000000000000,100.305700000000002,5067076746.869999885559082,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,92085885.874699994921684,92085885.874699994921684
1088,BP Naperville Cogeneration Facility,41.810800000000000,-88.148600000000002,GAS,247637.899999999994179,33.270130000000002,283571055.023000001907349,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,5153443.122069999575615,5153443.122069999575615
1089,Bunge Oil,41.154609999999998,-87.854799999999997,GAS,193849.000000000000000,26.668540000000000,221990750.918000012636185,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,4034321.162969999946654,4034321.162969999946654
1090,Calumet,41.713610000000003,-87.542800000000000,GAS,0.000000000000000,0.000000000000000,0.000000000000000,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,0.000000000000000,0.000000000000000
1091,"Calumet Energy Team, LLC",41.683500000000002,-87.556299999999993,GAS,222082.100000000005821,7.398100000000000,252258383.104000002145767,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,4584386.193049999885261,4584386.193049999885261
1092,Charter Dura-Bar,42.289099999999998,-88.412999999999997,GAS,0.000000000000000,0.000000000000000,0.000000000000000,29.840000000000000,364.100000000000023,29.500000000000000,298.149999999999977,0.000000000000000,0.000000000000000
1093,Chicago West Side Energy Center,41.870750000000001,-87.678399999999996,GAS,119118.100000000005821,16.387400000000000,136410953.104999989271164,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,2479047.404879999812692,2479047.404879999812692
1094,Collins,41.346110000000003,-88.392799999999994,GAS,0.000000000000000,0.000000000000000,0.000000000000000,30.070000000000000,393.000000000000000,29.500000000000000,298.149999999999977,0.000000000000000,0.000000000000000
1095,Cordova Energy Company,41.712220000000002,-90.279700000000005,GAS,385235.400000000023283,1.861545000000000,447431765.167999982833862,29.840000000000000,364.100000000000023,29.500000000000000,298.149999999999977,925879.052865999983624,282918191.852999985218048
1096,Crete Energy Park,41.429440000000000,-87.618700000000004,GAS,1302604.000000000000000,14.749930000000001,1513074968.880000114440918,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,27497678.812600001692772,27497678.812600001692772
1097,CSL Behring LLC,41.160299999999999,-87.854200000000006,GAS,455713.000000000000000,60.515639999999998,521823087.967999994754791,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,9483286.661310000345111,9483286.661310000345111
1098,Electric Junction,41.833300000000001,-88.083299999999994,GAS,0.000000000000000,0.000000000000000,0.000000000000000,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,0.000000000000000,0.000000000000000
1099,"Elgin Energy Center, LLC",42.000059999999998,-88.244600000000005,GAS,2818119.000000000000000,72.594819999999999,3274571794.980000019073486,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,59510021.194700002670288,59510021.194700002670288
1100,Elwood Energy Facility,41.438800000000001,-88.123599999999996,GAS,13894724.000000000000000,204.756400000000014,16141759585.200000762939453,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,293350250.101999998092651,293350250.101999998092651
1101,Evanston Township High School,42.044040000000003,-87.699600000000004,GAS,0.000000000000000,0.000000000000000,0.000000000000000,29.840000000000000,364.100000000000023,29.500000000000000,298.149999999999977,0.000000000000000,0.000000000000000
1102,Farmer City,40.246110000000002,-88.638800000000003,GAS,511.711299999999994,0.701255000000000,730221.372010000050068,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,13270.586826500000825,387843.258427000022493
1103,Fox Metro Water Reclamation District,41.712800000000001,-88.352199999999996,GAS,98.151510000000002,0.107955000000000,114452.171468000000459,30.070000000000000,393.000000000000000,29.500000000000000,298.149999999999977,345.884190611000008,72192.789510600006906
1104,Freedom Power Project,39.103330000000000,-88.858999999999995,GAS,35601.319999999999709,1.378922000000000,41369781.371500000357628,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,751828.550531000015326,751828.550531000015326
1105,Galesburg,40.899999999999999,-90.333299999999994,GAS,0.000000000000000,0.000000000000000,0.000000000000000,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,0.000000000000000,0.000000000000000
1106,General Mills West Chicago,41.879399999999997,-88.219999999999999,GAS,0.000000000000000,0.000000000000000,0.000000000000000,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,0.000000000000000,0.000000000000000
1107,Geneva Generation Facility,41.891100000000002,-88.271100000000004,GAS,59168.599999999998545,72.293639999999996,69152986.366799995303154,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,1256743.153609999921173,44568158.353600002825260
1108,"Gibson City Energy Center, LLC",40.470500000000001,-88.398700000000005,GAS,1373775.000000000000000,51.679650000000002,1596642467.690000057220459,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,29016382.306299999356270,29016382.306299999356270
1109,Goose Creek Power Plant,40.106929999999998,-88.599900000000005,GAS,351537.000000000000000,3.647794000000000,408361783.277000010013580,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,7421311.823160000145435,7421311.823160000145435
1110,"Grand Tower Energy Center, LLC",37.657699999999998,-89.511200000000002,GAS,3792649.000000000000000,117.761799999999994,4407318486.609999656677246,29.840000000000000,364.100000000000023,29.500000000000000,298.149999999999977,9120147.883390000090003,2785339215.880000114440918
1111,Granite City Works,38.697200000000002,-90.128299999999996,GAS,2203062.000000000000000,157.854899999999986,2519730089.539999961853027,29.840000000000000,364.100000000000023,29.500000000000000,298.149999999999977,5214125.349170000292361,1617855509.349999904632568
1112,Hoffer Plastics,41.998890000000003,-88.302199999999999,GAS,26622.709999999999127,31.678930000000001,31096612.563700001686811,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,565130.401349999941885,20052954.121300000697374
1113,Holland Energy Facility,39.223140000000001,-88.758399999999995,GAS,11013918.000000000000000,72.220160000000007,12793058991.200000762939453,29.840000000000000,364.100000000000023,29.500000000000000,298.149999999999977,26472920.038600001484156,8088660896.039999961853027
1114,Ingersoll Milling Machine,42.298940000000002,-89.075900000000004,GAS,0.000000000000000,0.000000000000000,0.000000000000000,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,0.000000000000000,0.000000000000000
1115,Interstate,39.823300000000003,-89.589100000000002,GAS,605033.800000000046566,21.577410000000000,706307994.657999992370605,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,12836000.052400000393391,12836000.052400000393391
1116,Invenergy Nelson Expansion LLC,41.774419999999999,-89.606499999999997,GAS,0.000000000000000,0.000000000000000,0.000000000000000,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,0.000000000000000,0.000000000000000
1117,ITT Cogen Facility,41.834420000000001,-87.628500000000003,GAS,334.458700000000022,0.045359000000000,382972.966989999986254,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,6959.911343970000416,6959.911343970000416
1118,Joliet 29,41.494639999999997,-88.123800000000003,GAS,18766817.000000000000000,709.901899999999955,32862301064.000000000000000,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,597218920.598999977111816,14334528964.600000381469727
1119,Joliet 9,41.493099999999998,-88.115300000000005,GAS,2649950.000000000000000,161.678699999999992,4810926296.039999961853027,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,87430767.675300002098083,87430767.675300002098083
1120,Kendall Energy Facility,41.479700000000001,-88.258099999999999,GAS,57355029.000000000000000,249.321899999999999,66617052845.699996948242188,29.840000000000000,364.100000000000023,29.500000000000000,298.149999999999977,137851933.178000003099442,42121733161.199996948242188
1121,Kinmundy Power Plant,38.761899999999997,-89.012799999999999,GAS,98525.139999999999418,2.861264000000000,114489542.679000005125999,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,2080661.392680000048131,2080661.392680000048131
1122,Lake Forest Hospital,42.254159999999999,-87.864300000000000,GAS,2533.235000000000127,3.766636000000000,2975297.876199999824166,29.840000000000000,364.100000000000023,29.500000000000000,298.149999999999977,6156.840425870000217,1860484.860429999884218
1123,"Lee County Generating Station, LLC",41.828699999999998,-89.405400000000000,GAS,762398.699999999953434,10.216730000000000,885641020.353000044822693,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,16095086.378299999982119,16095086.378299999982119
1124,Lincoln Generating Facility,41.393320000000003,-87.943600000000004,GAS,912840.099999999976717,12.952800000000000,1060436582.960000038146973,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,19271711.685800001025200,19271711.685800001025200
1125,Loyola University Health Plant,41.855829999999997,-87.835599999999999,GAS,63964.540000000000873,7.999565000000000,73233114.572600007057190,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,1330892.853550000116229,1330892.853550000116229
1126,"LSP University Park, LLC",41.442500000000003,-87.751400000000004,GAS,8799230.000000000000000,75.541359999999997,10221121307.799999237060547,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,185752270.446999996900558,185752270.446999996900558
1127,Mars Snackfood US,41.917079999999999,-87.792199999999994,GAS,169038.200000000011642,22.468270000000000,193561037.960999995470047,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,3517657.328259999863803,3517657.328259999863803
1128,MEPI GT Facility,37.217500000000001,-88.866100000000003,GAS,20558.770000000000437,1.236494000000000,23899205.502199999988079,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,434329.223793999990448,434329.223793999990448
1129,Milam Gas Recovery,38.660299999999999,-90.131699999999995,GAS,214899.799999999988358,158.764800000000008,149831169.999000012874603,29.840000000000000,364.100000000000023,29.500000000000000,298.149999999999977,310048.486871999979485,157616702.087000012397766
1130,Mondelez Global LLC,42.315600000000003,-89.035600000000002,GAS,9871.261000000000422,1.223794000000000,11301391.035000000149012,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,205384.417300000000978,205384.417300000000978
1131,Mooseheart Power House,41.824399999999997,-88.333100000000002,GAS,0.000000000000000,0.000000000000000,0.000000000000000,29.840000000000000,364.100000000000023,29.500000000000000,298.149999999999977,0.000000000000000,0.000000000000000
1132,"Morris Cogeneration, LLC",41.411940000000001,-88.332800000000006,GAS,4229304.000000000000000,103.442800000000005,4832797374.029999732971191,29.840000000000000,364.100000000000023,29.500000000000000,298.149999999999977,10000599.429199999198318,3105851127.429999828338623
1133,MPEA Energy Center,41.852710000000002,-87.618499999999997,GAS,0.000000000000000,0.000000000000000,0.000000000000000,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,0.000000000000000,0.000000000000000
1134,MTHS Co-Gen Buildings,42.001939999999998,-87.852199999999996,GAS,0.000000000000000,0.000000000000000,0.000000000000000,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,0.000000000000000,0.000000000000000
1135,Museum of Science and Industry,41.790559999999999,-87.582800000000006,GAS,0.000000000000000,0.000000000000000,0.000000000000000,30.070000000000000,393.000000000000000,29.500000000000000,298.149999999999977,0.000000000000000,0.000000000000000
1136,Nalco,41.800910000000002,-88.197199999999995,GAS,83017.300000000002910,11.262710000000000,95065778.163599997758865,29.840000000000000,364.100000000000023,29.500000000000000,298.149999999999977,196721.421004000003450,60965385.020999997854233
1137,Nelson Energy Center,41.774439999999998,-89.607200000000006,GAS,8192241.000000000000000,70.930139999999994,9516173191.659999847412109,29.840000000000000,364.100000000000023,29.500000000000000,298.149999999999977,19691997.992800001055002,6016412409.989999771118164
1138,North Chicago Energy Center,42.306390000000000,-87.851900000000001,GAS,213300.000000000000000,29.344740000000002,244265602.569000005722046,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,4439130.395089999772608,4439130.395089999772608
1139,Northeastern Illinois University Cogen,41.981110000000001,-87.719200000000001,GAS,165.109700000000004,0.195045000000000,192841.818383000005269,29.840000000000000,364.100000000000023,29.500000000000000,298.149999999999977,399.051238775000002,121259.351639000000432
1140,Northwest Community Hospital,42.067749999999997,-87.993499999999997,GAS,898.148299999999949,1.068665000000000,1049095.115019999910146,29.840000000000000,364.100000000000023,29.500000000000000,298.149999999999977,2170.912454320000052,659615.468054000055417
1141,Oglesby,41.289700000000003,-89.072500000000005,GAS,0.000000000000000,0.000000000000000,0.000000000000000,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,0.000000000000000,0.000000000000000
1142,Panduit Tinley Park,41.577599999999997,-87.770399999999995,GAS,0.000000000000000,0.000000000000000,0.000000000000000,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,0.000000000000000,0.000000000000000
1143,Pinckneyville Power Plant,38.111400000000003,-89.346699999999998,GAS,1085047.000000000000000,43.905070000000002,1261107398.579999923706055,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,22918577.669599998742342,22918577.669599998742342
1144,Presence Saint Mary of Nazareth Hospital,41.903100000000002,-87.683099999999996,GAS,0.000000000000000,0.000000000000000,0.000000000000000,30.070000000000000,393.000000000000000,29.500000000000000,298.149999999999977,0.000000000000000,0.000000000000000
1145,Princeton (IL),41.375529999999998,-89.464900000000000,GAS,18498.630000000001019,12.122719999999999,21408363.389100000262260,30.070000000000000,393.000000000000000,29.500000000000000,298.149999999999977,64697.893872599997849,13605695.053899999707937
1146,Raccoon Creek Power Plant,38.699599999999997,-88.539199999999994,GAS,98428.539999999993597,1.215629000000000,114337370.422999992966652,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,2077895.909209999954328,2077895.909209999954328
1147,Rockford Energy Center,42.238560000000000,-89.101200000000006,GAS,1869928.000000000000000,40.168370000000003,2172601491.849999904632568,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,39483501.636900000274181,39483501.636900000274181
1148,Rockford II Energy Center,42.238300000000002,-89.101100000000002,GAS,1273891.000000000000000,27.794360000000001,1480092871.630000114440918,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,26898282.791000001132488,26898282.791000001132488
1149,"Rocky Road Power, LLC",42.093100000000000,-88.239699999999999,GAS,955288.000000000000000,39.643110000000000,1115664579.240000009536743,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,20275390.772799998521805,20275390.772799998521805
1150,Saint Francis Hospital,42.024200000000000,-87.684700000000007,GAS,0.000000000000000,0.000000000000000,0.000000000000000,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,0.000000000000000,0.000000000000000
1151,Shelby County,39.279400000000003,-88.477199999999996,GAS,1798124.000000000000000,53.513080000000002,2074030961.849999904632568,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,37692142.431400001049042,37692142.431400001049042
1152,South Main Street,41.909199999999998,-89.050399999999996,GAS,12836.040000000000873,17.777210000000000,19054068.642099998891354,30.070000000000000,393.000000000000000,29.500000000000000,298.149999999999977,57583.015032299997984,10095366.294999999925494
1153,Southeast Chicago Energy Project,41.718100000000000,-87.544899999999998,GAS,611905.900000000023283,48.712249999999997,706449523.167999982833862,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,12838572.103099999949336,12838572.103099999949336
1154,Stallings,38.731400000000001,-90.046099999999996,GAS,0.000000000000000,0.000000000000000,0.000000000000000,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,0.000000000000000,0.000000000000000
1155,Sterling Avenue,40.625279999999997,-89.631100000000004,GAS,0.000000000000000,0.000000000000000,0.000000000000000,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,0.000000000000000,0.000000000000000
1156,Thornridge High School,41.622500000000002,-87.597800000000007,GAS,81.240769999999998,0.096162000000000,94875.836584699995001,30.070000000000000,393.000000000000000,29.500000000000000,298.149999999999977,286.722842604999983,59754.966482600000745
1157,Thornwood High School,41.583900000000000,-87.604699999999994,GAS,246.887499999999989,0.279413000000000,288059.132947999984026,30.070000000000000,393.000000000000000,29.500000000000000,298.149999999999977,870.539184793999993,181592.189184999995632
1158,Tilton Power Station,40.106130000000000,-87.653800000000004,GAS,1269460.000000000000000,53.465000000000003,1475492408.759999990463257,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,26814676.854100000113249,26814676.854100000113249
1159,Triton East and West Cogen,41.916939999999997,-87.845600000000005,GAS,314.411299999999983,0.359246000000000,366889.001851000008173,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,6667.611414009999862,236816.683014000009280
1160,University of Illinois Abbott Power Plt,40.105170000000001,-88.241500000000002,GAS,1261337.000000000000000,86.790469999999999,1673272661.480000019073486,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,30409011.554200001060963,1016774545.549999952316284
1161,University of Illinois Cogen Facility,41.867500000000000,-87.652400000000000,GAS,448487.200000000011642,86.741479999999996,514140794.517000019550323,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,9343673.461559999734163,9343673.461559999734163
1162,University Park Energy,41.440890000000003,-87.753200000000007,GAS,2495283.000000000000000,92.574680000000001,2878382665.750000000000000,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,52309927.578100003302097,52309927.578100003302097
1163,Venice,38.664200000000001,-90.176400000000001,GAS,834666.000000000000000,16.506250000000001,969730261.059000015258789,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,17623271.683100000023842,17623271.683100000023842
1164,Waterloo,38.334789999999998,-90.158900000000003,GAS,2047.900000000000091,0.268527000000000,2345024.267179999966174,33.049999999999997,816.000000000000000,29.500000000000000,298.149999999999977,42617.005391600003350,42617.005391600003350
1165,WestRock (IL),41.769700000000000,-88.280000000000001,GAS,96.012870000000007,0.113398000000000,112137.464770999999018,30.070000000000000,393.000000000000000,29.500000000000000,298.149999999999977,338.888950222000005,70620.309790200000862
1166,Winnetka,42.115589999999997,-87.730999999999995,GAS,89432.179999999993015,11.791600000000001,103338410.450000002980232,30.070000000000000,393.000000000000000,29.500000000000000,298.149999999999977,312297.460144000011496,70248262.220100000500679
1167,Woodridge Greene Valley Treatment Plant,41.740000000000002,-88.060000000000002,GAS,175.103399999999993,0.174180000000000,203830.211823999998160,30.070000000000000,393.000000000000000,29.500000000000000,298.149999999999977,615.992225701000052,128791.681026000005659
