OBJECTID_1,OBJECTID,STATECODE,COUNTYCODE,GNIS_ID,ST_CNTY_CODE,COUNTYNAME,LEGAL_NAME,CLASSCODE,LEGAL_DESC,CLASSCODE_DESC,STATE_POSTAL_ABBR,GIS_ACRES,STATENAME,Count_,Avg_City_Population,Min_City_Population,Max_City_Population,Avg_Total_Customers,Min_Total_Customers,Max_Total_Customers,Avg_Average_Usage_Residentia_21,Min_Average_Usage_Residentia_22,Max_Average_Usage_Residentia_23,Avg_F5000_Gal_Residential,Min_F5000_Gal_Residential,Max_F5000_Gal_Residential,Avg_F10000_Gal_Residential,Min_F10000_Gal_Residential,Max_F10000_Gal_Residential,Avg_F50000_Gal_Commercial,Min_F50000_Gal_Commercial,Max_F50000_Gal_Commercial,Avg_F200000_Gal_Commercial,Min_F200000_Gal_Commercial,Max_F200000_Gal_Commercial,Avg_F5000gal_res_perKgal,Min_F5000gal_res_perKgal,Max_F5000gal_res_perKgal,Avg_F10000gal_res_perKgal,Min_F10000gal_res_perKgal,Max_F10000gal_res_perKgal,Avg_F50000Gal_Commercial_per_42,Min_F50000Gal_Commercial_per_43,Max_F50000Gal_Commercial_per_44,Avg_F200000Gal_Commercial_pe_45,Min_F200000Gal_Commercial_pe_46,Max_F200000Gal_Commercial_pe_47,Max_Water_Price_perKgal_Comm,Max_Water_Price_perKgal_Res,Shape_Length,Shape_Area,ID
72,209,48,415,01383993,48415,Scurry,Scurry County,H1,County,An active county or equivalent feature,TX,580978.631000000052154,Texas,12,11768.000000000000000,11768.000000000000000,11768.000000000000000,4555.000000000000000,4555.000000000000000,4555.000000000000000,4415.000000000000000,4415.000000000000000,4415.000000000000000,49.680000000000000,49.680000000000000,49.680000000000000,76.379999999999995,76.379999999999995,76.379999999999995,356.280000000000030,356.280000000000030,356.280000000000030,1503.779999999999973,1503.779999999999973,1503.779999999999973,9.936000000000000,9.936000000000000,9.936000000000000,7.638000000000000,7.638000000000000,7.638000000000000,7.125600000000000,7.125600000000000,7.125600000000000,7.518899999999999,7.518899999999999,7.518899999999999,7.5188999,9.9359999,230576.593418204429327,3333903010.285915374755859,72
73,210,48,475,01384023,48475,Ward,Ward County,H1,County,An active county or equivalent feature,TX,535886.694000000017695,Texas,7,2753.000000000000000,114.000000000000000,7690.000000000000000,1186.333333333333258,89.000000000000000,3203.000000000000000,7046.666666666666970,0.000000000000000,15000.000000000000000,27.893333333333334,17.000000000000000,44.000000000000000,40.759999999999998,22.000000000000000,63.000000000000000,151.526666666666671,85.500000000000000,215.000000000000000,512.526666666666642,160.500000000000000,785.000000000000000,5.578666666666667,3.400000000000000,8.800000000000001,4.076000000000000,2.200000000000000,6.300000000000000,3.030533333333333,1.710000000000000,4.300000000000000,2.562633333333334,0.802500000000000,3.925000000000000,4.3000002,8.8000002,290404.708347757579759,2991098438.334511280059814,73
74,214,35,025,01702365,35025,Lea,Lea County,H1,County,An active county or equivalent feature,NM,2813026.578999999910593,New Mexico,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369777.612295898143202,3627667.869560241233557,74
75,219,48,105,01383838,48105,Crockett,Crockett County,H1,County,An active county or equivalent feature,TX,1797019.161000000080094,Texas,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551916.367734132451005,9874907459.006784439086914,75
76,221,35,041,01702369,35041,Roosevelt,Roosevelt County,H1,County,An active county or equivalent feature,NM,1568496.172000000020489,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69372.240527787042083,655606.205408116569743,76
77,224,48,129,01383850,48129,Donley,Donley County,H1,County,An active county or equivalent feature,TX,597109.763999999966472,Texas,5,329.000000000000000,329.000000000000000,329.000000000000000,162.000000000000000,162.000000000000000,162.000000000000000,3000.000000000000000,3000.000000000000000,3000.000000000000000,37.000000000000000,37.000000000000000,37.000000000000000,57.000000000000000,57.000000000000000,57.000000000000000,114.000000000000000,114.000000000000000,114.000000000000000,228.000000000000000,228.000000000000000,228.000000000000000,7.400000000000000,7.400000000000000,7.400000000000000,5.700000000000000,5.700000000000000,5.700000000000000,2.280000000000000,2.280000000000000,2.280000000000000,1.140000000000000,1.140000000000000,1.140000000000000,2.2800000,7.4000001,240245.979198990098666,3605537672.975758075714111,77
78,226,48,101,01383836,48101,Cottle,Cottle County,H1,County,An active county or equivalent feature,TX,577368.695999999996275,Texas,6,1186.000000000000000,1186.000000000000000,1186.000000000000000,692.000000000000000,692.000000000000000,692.000000000000000,4066.000000000000000,4066.000000000000000,4066.000000000000000,41.000000000000000,41.000000000000000,41.000000000000000,76.000000000000000,76.000000000000000,76.000000000000000,356.000000000000000,356.000000000000000,356.000000000000000,1406.000000000000000,1406.000000000000000,1406.000000000000000,8.199999999999999,8.199999999999999,8.199999999999999,7.600000000000000,7.600000000000000,7.600000000000000,7.120000000000000,7.120000000000000,7.120000000000000,7.030000000000000,7.030000000000000,7.030000000000000,7.1199999,8.1999998,247561.286299817234976,3414676453.138161659240723,78
79,230,48,191,01383881,48191,Hall,Hall County,H1,County,An active county or equivalent feature,TX,577963.726000000024214,Texas,10,1195.000000000000000,100.000000000000000,2290.000000000000000,579.000000000000000,57.000000000000000,1101.000000000000000,1000.000000000000000,0.000000000000000,2000.000000000000000,61.490000000000002,26.500000000000000,96.480000000000004,76.490000000000009,41.500000000000000,111.480000000000004,201.490000000000009,171.500000000000000,231.480000000000018,651.490000000000009,621.500000000000000,681.480000000000018,12.298000000000000,5.300000000000000,19.295999999999999,7.649000000000000,4.150000000000000,11.148000000000000,4.029800000000000,3.430000000000000,4.629600000000000,3.257450000000000,3.107500000000000,3.407400000000000,4.6296000,19.2959995,235204.824284730915679,3454758880.068499088287354,79
80,232,48,135,01383853,48135,Ector,Ector County,H1,County,An active county or equivalent feature,TX,577163.900000000023283,Texas,9,59612.000000000000000,256.000000000000000,118968.000000000000000,18408.500000000000000,214.000000000000000,36603.000000000000000,2500.000000000000000,0.000000000000000,5000.000000000000000,34.325000000000003,34.000000000000000,34.649999999999999,64.974999999999994,60.950000000000003,69.000000000000000,329.654999999999973,310.310000000000002,349.000000000000000,1331.654999999999973,1264.309999999999945,1399.000000000000000,6.865000000000000,6.800000000000000,6.930000000000000,6.497500000000000,6.095000000000001,6.900000000000000,6.593100000000000,6.206200000000000,6.980000000000000,6.658275000000000,6.321549999999999,6.995000000000000,6.9949999,6.9299998,227953.563892875739839,3247728121.880057811737061,80
81,238,40,007,01101791,40007,Beaver,Beaver County,H1,County,An active county or equivalent feature,OK,1163603.352999999886379,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61918.571677714979160,139812.232658378226915,81
82,241,48,421,01383996,48421,Sherman,Sherman County,H1,County,An active county or equivalent feature,TX,590578.028999999980442,Texas,2,2081.000000000000000,2081.000000000000000,2081.000000000000000,884.000000000000000,884.000000000000000,884.000000000000000,6000.000000000000000,6000.000000000000000,6000.000000000000000,26.000000000000000,26.000000000000000,26.000000000000000,43.000000000000000,43.000000000000000,43.000000000000000,219.000000000000000,219.000000000000000,219.000000000000000,868.500000000000000,868.500000000000000,868.500000000000000,5.200000000000000,5.200000000000000,5.200000000000000,4.300000000000000,4.300000000000000,4.300000000000000,4.380000000000000,4.380000000000000,4.380000000000000,4.342500000000000,4.342500000000000,4.342500000000000,4.3800001,5.1999998,242812.497848944272846,3685132581.946733474731445,82
83,243,48,017,01383794,48017,Bailey,Bailey County,H1,County,An active county or equivalent feature,TX,531124.893000000040047,Texas,10,5217.000000000000000,5217.000000000000000,5217.000000000000000,1985.000000000000000,1985.000000000000000,1985.000000000000000,5882.000000000000000,5882.000000000000000,5882.000000000000000,28.000000000000000,28.000000000000000,28.000000000000000,38.000000000000000,38.000000000000000,38.000000000000000,159.500000000000000,159.500000000000000,159.500000000000000,788.000000000000000,788.000000000000000,788.000000000000000,5.600000000000000,5.600000000000000,5.600000000000000,3.800000000000000,3.800000000000000,3.800000000000000,3.190000000000000,3.190000000000000,3.190000000000000,3.940000000000000,3.940000000000000,3.940000000000000,3.9400001,5.5999999,226936.059610149532091,3131358860.981159687042236,83
84,244,48,263,01383917,48263,Kent,Kent County,H1,County,An active county or equivalent feature,TX,576438.425999999977648,Texas,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230549.766191881295526,3338293417.964133262634277,84
85,245,48,141,01383855,48141,El Paso,El Paso County,H1,County,An active county or equivalent feature,TX,648904.177999999956228,Texas,13,5584.000000000000000,5584.000000000000000,5584.000000000000000,1238.000000000000000,1238.000000000000000,1238.000000000000000,3000.000000000000000,3000.000000000000000,3000.000000000000000,21.350000000000001,21.350000000000001,21.350000000000001,37.450000000000003,37.450000000000003,37.450000000000003,174.099999999999994,174.099999999999994,174.099999999999994,620.399999999999977,620.399999999999977,620.399999999999977,4.270000000000000,4.270000000000000,4.270000000000000,3.745000000000000,3.745000000000000,3.745000000000000,3.482000000000000,3.482000000000000,3.482000000000000,3.102000000000000,3.102000000000000,3.102000000000000,3.4820001,4.2700000,289368.443775851977989,3637807923.565777301788330,85
86,246,48,301,01383936,48301,Loving,Loving County,H1,County,An active county or equivalent feature,TX,432994.886999999987893,Texas,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240428.521720713994000,2435203863.258680343627930,86
87,247,48,125,01383848,48125,Dickens,Dickens County,H1,County,An active county or equivalent feature,TX,580207.971999999950640,Texas,7,825.000000000000000,332.000000000000000,1318.000000000000000,307.500000000000000,115.000000000000000,500.000000000000000,1500.000000000000000,0.000000000000000,3000.000000000000000,76.500000000000000,53.000000000000000,100.000000000000000,131.000000000000000,82.000000000000000,180.000000000000000,542.000000000000000,314.000000000000000,770.000000000000000,2102.000000000000000,1184.000000000000000,3020.000000000000000,15.300000000000001,10.600000000000000,20.000000000000000,13.100000000000000,8.199999999999999,18.000000000000000,10.840000000000000,6.280000000000000,15.400000000000000,10.510000000000000,5.920000000000000,15.100000000000000,15.3999996,20.0000000,233055.515686340280809,3394645728.893182754516602,87
88,248,48,279,01383926,48279,Lamb,Lamb County,H1,County,An active county or equivalent feature,TX,651099.452999999979511,Texas,15,2294.800000000000182,791.000000000000000,6372.000000000000000,875.799999999999955,287.000000000000000,2332.000000000000000,4920.000000000000000,0.000000000000000,8000.000000000000000,38.471999999999994,30.260000000000002,51.250000000000000,51.222000000000001,37.000000000000000,67.500000000000000,155.420000000000016,0.000000000000000,360.000000000000000,747.170000000000073,0.000000000000000,1560.000000000000000,7.694400000000000,6.052000000000000,10.250000000000000,5.122199999999999,3.700000000000000,6.750000000000000,3.108400000000000,0.000000000000000,7.200000000000000,3.735850000000001,0.000000000000000,7.800000000000000,7.8000002,10.2500000,248573.697326869529206,3850216921.030986785888672,88
89,250,48,233,01383902,48233,Hutchinson,Hutchinson County,H1,County,An active county or equivalent feature,TX,573143.400000000023283,Texas,8,4397.000000000000000,166.000000000000000,13251.000000000000000,2135.250000000000000,81.000000000000000,5454.000000000000000,5678.250000000000000,4000.000000000000000,7000.000000000000000,40.562500000000000,32.750000000000000,58.000000000000000,57.984999999999999,49.000000000000000,76.439999999999998,100.687500000000000,0.000000000000000,223.750000000000000,391.312500000000000,0.000000000000000,898.750000000000000,8.112500000000001,6.550000000000000,11.600000000000000,5.798500000000001,4.900000000000000,7.644000000000000,2.013750000000000,0.000000000000000,4.475000000000000,1.956562500000000,0.000000000000000,4.493750000000000,4.4937501,11.6000004,237894.914539511722978,3537006626.691106796264648,89
90,251,40,139,01101857,40139,Texas,Texas County,H1,County,An active county or equivalent feature,OK,1310546.706999999936670,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44421.495319869150990,320967.804639158828650,90
91,254,48,235,01383903,48235,Irion,Irion County,H1,County,An active county or equivalent feature,TX,672031.935000000055879,Texas,3,781.000000000000000,781.000000000000000,781.000000000000000,345.000000000000000,345.000000000000000,345.000000000000000,3494.000000000000000,3494.000000000000000,3494.000000000000000,37.250000000000000,37.250000000000000,37.250000000000000,49.750000000000000,49.750000000000000,49.750000000000000,62.250000000000000,62.250000000000000,62.250000000000000,474.750000000000000,474.750000000000000,474.750000000000000,7.450000000000000,7.450000000000000,7.450000000000000,4.975000000000000,4.975000000000000,4.975000000000000,1.245000000000000,1.245000000000000,1.245000000000000,2.373750000000000,2.373750000000000,2.373750000000000,2.3737500,7.4499998,244774.088258021394722,3735449228.839224815368652,91
92,262,48,389,01383980,48389,Reeves,Reeves County,H1,County,An active county or equivalent feature,TX,1689871.108000000007451,Texas,8,497.000000000000000,497.000000000000000,497.000000000000000,223.000000000000000,223.000000000000000,223.000000000000000,4000.000000000000000,4000.000000000000000,4000.000000000000000,48.000000000000000,48.000000000000000,48.000000000000000,93.000000000000000,93.000000000000000,93.000000000000000,566.000000000000000,566.000000000000000,566.000000000000000,1916.000000000000000,1916.000000000000000,1916.000000000000000,9.600000000000000,9.600000000000000,9.600000000000000,9.300000000000001,9.300000000000001,9.300000000000001,11.320000000000000,11.320000000000000,11.320000000000000,9.580000000000000,9.580000000000000,9.580000000000000,11.3199997,9.6000004,498825.478470228496008,9408801543.207977294921875,92
93,263,48,109,01383840,48109,Culberson,Culberson County,H1,County,An active county or equivalent feature,TX,2442538.794999999925494,Texas,5,2063.000000000000000,2063.000000000000000,2063.000000000000000,918.000000000000000,918.000000000000000,918.000000000000000,8129.000000000000000,8129.000000000000000,8129.000000000000000,26.750000000000000,26.750000000000000,26.750000000000000,45.000000000000000,45.000000000000000,45.000000000000000,242.000000000000000,242.000000000000000,242.000000000000000,917.000000000000000,917.000000000000000,917.000000000000000,5.350000000000000,5.350000000000000,5.350000000000000,4.500000000000000,4.500000000000000,4.500000000000000,4.840000000000000,4.840000000000000,4.840000000000000,4.585000000000000,4.585000000000000,4.585000000000000,4.8400002,5.3499999,499221.450096236541867,13628068963.214273452758789,93
94,270,48,323,01383944,48323,Maverick,Maverick County,H1,County,An active county or equivalent feature,TX,826818.226000000024214,Texas,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336916.016667694202624,4358910353.023871421813965,94
95,1,48,031,01383801,48031,Blanco,Blanco County,H1,County,An active county or equivalent feature,TX,457043.164999999979045,Texas,8,2003.000000000000000,2003.000000000000000,2003.000000000000000,904.000000000000000,904.000000000000000,904.000000000000000,5114.000000000000000,5114.000000000000000,5114.000000000000000,32.259999999999998,32.259999999999998,32.259999999999998,57.759999999999998,57.759999999999998,57.759999999999998,275.199999999999989,275.199999999999989,275.199999999999989,1082.200000000000045,1082.200000000000045,1082.200000000000045,6.452000000000000,6.452000000000000,6.452000000000000,5.776000000000000,5.776000000000000,5.776000000000000,5.504000000000000,5.504000000000000,5.504000000000000,5.411000000000000,5.411000000000000,5.411000000000000,5.5040002,6.4520001,204265.553250654105796,2488109937.883321762084961,95
96,6,48,453,01384012,48453,Travis,Travis County,H1,County,An active county or equivalent feature,TX,655194.812000000034459,Texas,35,171706.500000000000000,1412.000000000000000,947890.000000000000000,42908.833333333335759,607.000000000000000,231014.000000000000000,4724.000000000000000,0.000000000000000,6444.000000000000000,39.925000000000004,33.350000000000001,51.640000000000001,66.931666666666672,48.350000000000001,87.950000000000003,349.980000000000018,0.000000000000000,580.769999999999982,1334.979999999999791,0.000000000000000,2638.769999999999982,7.984999999999999,6.670000000000000,10.327999999999999,6.693166666666667,4.835000000000000,8.795000000000000,6.999600000000000,0.000000000000000,11.615399999999999,6.674900000000000,0.000000000000000,13.193849999999999,13.1938496,10.3280001,288793.050385519163683,3573560347.087901592254639,96
97,8,48,281,01383927,48281,Lampasas,Lampasas County,H1,County,An active county or equivalent feature,TX,456480.161000000021886,Texas,8,7722.000000000000000,7722.000000000000000,7722.000000000000000,3396.000000000000000,3396.000000000000000,3396.000000000000000,4700.000000000000000,4700.000000000000000,4700.000000000000000,45.700000000000003,45.700000000000003,45.700000000000003,67.700000000000003,67.700000000000003,67.700000000000003,258.199999999999989,258.199999999999989,258.199999999999989,940.700000000000045,940.700000000000045,940.700000000000045,9.140000000000001,9.140000000000001,9.140000000000001,6.770000000000000,6.770000000000000,6.770000000000000,5.164000000000000,5.164000000000000,5.164000000000000,4.703500000000000,4.703500000000000,4.703500000000000,5.1640000,9.1400003,233427.425754150870489,2532370982.294410705566406,97
98,18,48,299,01383935,48299,Llano,Llano County,H1,County,An active county or equivalent feature,TX,618576.820999999996275,Texas,10,3554.000000000000000,840.000000000000000,6400.000000000000000,2216.000000000000000,983.000000000000000,3872.000000000000000,4551.333333333333030,0.000000000000000,11000.000000000000000,42.770000000000003,25.960000000000001,55.750000000000000,71.420000000000002,44.660000000000004,111.500000000000000,189.853333333333325,0.000000000000000,310.970000000000027,871.686666666666611,0.000000000000000,1493.970000000000027,8.554000000000000,5.192000000000000,11.150000000000000,7.142000000000000,4.466000000000000,11.150000000000000,3.797066666666666,0.000000000000000,6.219400000000000,4.358433333333333,0.000000000000000,7.469850000000000,7.4698501,11.1499996,270397.060887959087268,3396368292.239033699035645,98
99,19,48,319,01383942,48319,Mason,Mason County,H1,County,An active county or equivalent feature,TX,595756.329999999958090,Texas,10,2180.000000000000000,2180.000000000000000,2180.000000000000000,2164.000000000000000,2164.000000000000000,2164.000000000000000,8000.000000000000000,8000.000000000000000,8000.000000000000000,30.000000000000000,30.000000000000000,30.000000000000000,40.000000000000000,40.000000000000000,40.000000000000000,134.000000000000000,134.000000000000000,134.000000000000000,771.500000000000000,771.500000000000000,771.500000000000000,6.000000000000000,6.000000000000000,6.000000000000000,4.000000000000000,4.000000000000000,4.000000000000000,2.680000000000000,2.680000000000000,2.680000000000000,3.857500000000000,3.857500000000000,3.857500000000000,3.8575001,6.0000000,230156.152426451124484,3272488179.664317131042480,99
100,24,48,285,01383928,48285,Lavaca,Lavaca County,H1,County,An active county or equivalent feature,TX,622539.902000000001863,Texas,20,2333.500000000000000,2069.000000000000000,2598.000000000000000,1251.000000000000000,1202.000000000000000,1300.000000000000000,5350.000000000000000,4900.000000000000000,5800.000000000000000,18.039999999999999,18.030000000000001,18.050000000000001,30.590000000000000,27.530000000000001,33.649999999999999,138.060000000000002,127.750000000000000,148.370000000000005,457.210000000000036,441.670000000000016,472.750000000000000,3.608000000000001,3.606000000000000,3.610000000000000,3.059000000000000,2.753000000000000,3.365000000000000,2.761200000000000,2.555000000000000,2.967400000000000,2.286050000000000,2.208350000000000,2.363750000000000,2.9674001,3.6099999,227034.637989097216632,3330320153.545061111450195,100
101,33,48,029,01383800,48029,Bexar,Bexar County,H1,County,An active county or equivalent feature,TX,804135.285000000032596,Texas,37,173667.111111111124046,560.000000000000000,1492510.000000000000000,56974.333333333335759,302.000000000000000,493755.000000000000000,6519.444444444444343,0.000000000000000,13170.000000000000000,40.176666666666662,17.199999999999999,78.459999999999994,61.118888888888883,25.870000000000001,114.710000000000008,329.117777777777746,113.000000000000000,946.899999999999977,1188.834444444444443,421.879999999999995,2688.110000000000127,8.035333333333334,3.440000000000000,15.691999999999998,6.111888888888889,2.587000000000000,11.471000000000000,6.582355555555556,2.260000000000000,18.937999999999999,5.944172222222223,2.109400000000000,13.440550000000000,18.9379997,15.6920004,307686.780211118108127,4308272978.472161293029785,101
102,35,48,047,01383809,48047,Brooks,Brooks County,H1,County,An active county or equivalent feature,TX,603891.655999999959022,Texas,3,4981.000000000000000,4981.000000000000000,4981.000000000000000,3982.000000000000000,3982.000000000000000,3982.000000000000000,4000.000000000000000,4000.000000000000000,4000.000000000000000,14.460000000000001,14.460000000000001,14.460000000000001,14.460000000000001,14.460000000000001,14.460000000000001,69.379999999999995,69.379999999999995,69.379999999999995,69.379999999999995,69.379999999999995,69.379999999999995,2.892000000000000,2.892000000000000,2.892000000000000,1.446000000000000,1.446000000000000,1.446000000000000,1.387600000000000,1.387600000000000,1.387600000000000,0.346900000000000,0.346900000000000,0.346900000000000,1.3875999,2.8920000,241484.612242110917578,3092354401.412259101867676,102
103,37,48,177,01383874,48177,Gonzales,Gonzales County,H1,County,An active county or equivalent feature,TX,685574.824000000022352,Texas,17,7660.000000000000000,7660.000000000000000,7660.000000000000000,3150.000000000000000,3150.000000000000000,3150.000000000000000,5000.000000000000000,5000.000000000000000,5000.000000000000000,26.710000000000001,26.710000000000001,26.710000000000001,41.710000000000001,41.710000000000001,41.710000000000001,201.409999999999997,201.409999999999997,201.409999999999997,635.909999999999968,635.909999999999968,635.909999999999968,5.342000000000001,5.342000000000001,5.342000000000001,4.171000000000000,4.171000000000000,4.171000000000000,4.028200000000000,4.028200000000000,4.028200000000000,3.179550000000000,3.179550000000000,3.179550000000000,4.0282001,5.3420000,251090.768569109466625,3672498174.656820774078369,103
104,39,48,265,01383918,48265,Kerr,Kerr County,H1,County,An active county or equivalent feature,TX,710506.349000000045635,Texas,5,23434.000000000000000,23434.000000000000000,23434.000000000000000,10993.000000000000000,10993.000000000000000,10993.000000000000000,4985.000000000000000,4985.000000000000000,4985.000000000000000,27.300000000000001,27.300000000000001,27.300000000000001,44.200000000000003,44.200000000000003,44.200000000000003,194.750000000000000,194.750000000000000,194.750000000000000,856.250000000000000,856.250000000000000,856.250000000000000,5.460000000000000,5.460000000000000,5.460000000000000,4.420000000000000,4.420000000000000,4.420000000000000,3.895000000000000,3.895000000000000,3.895000000000000,4.281250000000000,4.281250000000000,4.281250000000000,4.2812500,5.4600000,304580.674782301008236,3850532120.399184703826904,104
105,40,48,427,01383999,48427,Starr,Starr County,H1,County,An active county or equivalent feature,TX,785133.859999999986030,Texas,23,12909.000000000000000,11335.000000000000000,14483.000000000000000,6023.000000000000000,5620.000000000000000,6426.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26.079999999999998,25.379999999999999,26.780000000000001,44.204999999999998,43.430000000000000,44.980000000000004,296.060000000000002,233.259999999999991,358.860000000000014,1044.559999999999945,771.759999999999991,1317.360000000000127,5.215999999999999,5.076000000000000,5.356000000000000,4.420500000000001,4.343000000000000,4.498000000000000,5.921200000000000,4.665200000000000,7.177200000000000,5.222800000000000,3.858800000000000,6.586800000000000,7.1771998,5.3559999,288701.746473582577892,3976384398.403867721557617,105
106,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635000000009313,Texas,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234867.445814478909597,4658086127.429837226867676,106
107,42,48,409,01383990,48409,San Patricio,San Patricio County,H1,County,An active county or equivalent feature,TX,450950.207999999984168,Texas,16,7249.714285714285325,2318.000000000000000,20165.000000000000000,2360.428571428571558,765.000000000000000,6054.000000000000000,4075.285714285714221,0.000000000000000,6134.000000000000000,39.194285714285705,30.140000000000001,54.670000000000002,62.294285714285706,45.090000000000003,84.629999999999995,309.399999999999977,149.189999999999998,422.600000000000023,1103.811428571428678,698.909999999999968,1715.100000000000136,7.838857142857143,6.028000000000000,10.934000000000001,6.229428571428571,4.509000000000000,8.462999999999999,6.188000000000000,2.983800000000000,8.452000000000000,5.519057142857142,3.494550000000000,8.575500000000000,8.5754995,10.9340000,303029.348951296473388,2331257725.463475227355957,107
108,43,48,479,01384025,48479,Webb,Webb County,H1,County,An active county or equivalent feature,TX,2160892.547999999951571,Texas,7,257156.000000000000000,257156.000000000000000,257156.000000000000000,72191.000000000000000,72191.000000000000000,72191.000000000000000,8000.000000000000000,8000.000000000000000,8000.000000000000000,15.780000000000001,15.780000000000001,15.780000000000001,25.420000000000002,25.420000000000002,25.420000000000002,200.000000000000000,200.000000000000000,200.000000000000000,685.000000000000000,685.000000000000000,685.000000000000000,3.156000000000000,3.156000000000000,3.156000000000000,2.542000000000000,2.542000000000000,2.542000000000000,4.000000000000000,4.000000000000000,4.000000000000000,3.425000000000000,3.425000000000000,3.425000000000000,4.0000000,3.1559999,551954.080277208588086,11199702799.836631774902344,108
109,44,48,061,01383816,48061,Cameron,Cameron County,H1,County,An active county or equivalent feature,TX,602637.890999999945052,Texas,26,11032.250000000000000,4749.000000000000000,25391.000000000000000,3080.250000000000000,1368.000000000000000,6388.000000000000000,4447.750000000000000,0.000000000000000,6503.000000000000000,27.800000000000001,21.300000000000001,36.509999999999998,43.825000000000003,34.299999999999997,57.509999999999998,246.125000000000000,221.310000000000002,267.779999999999973,883.899999999999977,727.300000000000068,1046.279999999999973,5.560000000000000,4.260000000000000,7.302000000000000,4.382500000000000,3.430000000000000,5.750999999999999,4.922499999999999,4.426200000000000,5.355599999999999,4.419500000000000,3.636500000000000,5.231400000000000,5.3555999,7.3020000,841321.833752577193081,3010229404.999359130859375,109
110,45,48,249,01383910,48249,Jim Wells,Jim Wells County,H1,County,An active county or equivalent feature,TX,555892.677999999956228,Texas,9,19682.000000000000000,19682.000000000000000,19682.000000000000000,7120.000000000000000,7120.000000000000000,7120.000000000000000,8000.000000000000000,8000.000000000000000,8000.000000000000000,34.140000000000001,34.140000000000001,34.140000000000001,56.240000000000002,56.240000000000002,56.240000000000002,247.560000000000002,247.560000000000002,247.560000000000002,981.060000000000059,981.060000000000059,981.060000000000059,6.828000000000000,6.828000000000000,6.828000000000000,5.624000000000001,5.624000000000001,5.624000000000001,4.951200000000000,4.951200000000000,4.951200000000000,4.905300000000000,4.905300000000000,4.905300000000000,4.9512000,6.8280001,287800.072560498025268,2882107546.898812294006348,110
111,46,48,505,01384038,48505,Zapata,Zapata County,H1,County,An active county or equivalent feature,TX,677186.275000000023283,Texas,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266988.944236185750924,3462611415.525102138519287,111
112,47,48,327,01383949,48327,Menard,Menard County,H1,County,An active county or equivalent feature,TX,577588.577999999979511,Texas,3,1471.000000000000000,1471.000000000000000,1471.000000000000000,780.000000000000000,780.000000000000000,780.000000000000000,4000.000000000000000,4000.000000000000000,4000.000000000000000,23.000000000000000,23.000000000000000,23.000000000000000,46.000000000000000,46.000000000000000,46.000000000000000,158.000000000000000,158.000000000000000,158.000000000000000,608.000000000000000,608.000000000000000,608.000000000000000,4.600000000000000,4.600000000000000,4.600000000000000,4.600000000000000,4.600000000000000,4.600000000000000,3.160000000000000,3.160000000000000,3.160000000000000,3.040000000000000,3.040000000000000,3.040000000000000,3.1600001,4.5999999,238444.981601186940679,3185315133.209916114807129,112
113,58,48,027,01383799,48027,Bell,Bell County,H1,County,An active county or equivalent feature,TX,698429.052999999956228,Texas,34,38884.428571428572468,1112.000000000000000,143400.000000000000000,15237.571428571429351,411.000000000000000,59150.000000000000000,5454.000000000000000,4923.000000000000000,7290.000000000000000,33.135714285714286,19.600000000000001,54.200000000000003,54.478571428571421,35.600000000000001,90.500000000000000,239.644285714285701,175.590000000000003,380.900000000000034,904.101428571428528,670.590000000000032,1523.600000000000136,6.627142857142857,3.920000000000000,10.840000000000000,5.447857142857144,3.560000000000000,9.050000000000001,4.792885714285715,3.511800000000000,7.618000000000000,4.520507142857143,3.352950000000000,7.618000000000000,7.6180000,10.8400002,257838.008474626054522,3860348240.881759166717529,113
114,59,48,019,01383795,48019,Bandera,Bandera County,H1,County,An active county or equivalent feature,TX,509418.179999999993015,Texas,6,957.000000000000000,957.000000000000000,957.000000000000000,1016.000000000000000,1016.000000000000000,1016.000000000000000,3222.000000000000000,3222.000000000000000,3222.000000000000000,51.430000000000000,51.430000000000000,51.430000000000000,90.780000000000001,90.780000000000001,90.780000000000001,431.519999999999982,431.519999999999982,431.519999999999982,1613.519999999999982,1613.519999999999982,1613.519999999999982,10.286000000000000,10.286000000000000,10.286000000000000,9.077999999999999,9.077999999999999,9.077999999999999,8.630400000000000,8.630400000000000,8.630400000000000,8.067600000000001,8.067600000000001,8.067600000000001,8.6303997,10.2860003,244266.428238854190568,2744481736.119516372680664,114
